,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT,TSLA,TSLA,TSLA,TSLA,TSLA,TSLA
2021-05-04,173.33795099372563,174.20039891059298,171.78145382114923,173.4404200830609,173.4404200830609,2641462,272.27599118599505,273.3890992317511,269.866023781815,272.5454565966722,272.5454565966722,11159153,86.41670508336854,86.6796492104517,85.40442468448457,86.09035016699218,86.09035016699218,12018937
2021-05-05,174.68179742048662,176.14769281803854,173.70610639506694,174.62296311079712,174.62296311079712,8437885,272.58295909428244,274.1342477417675,272.1447337980167,272.26707824150435,272.26707824150435,7312003,88.43805295788367,88.88862515369604,87.77340003650853,88.86191476192823,88.86191476192823,2693089
2021-05-06,180.35437820741166,180.64417087332495,178.60810253218,179.88035837361693,179.88035837361693,4327089,263.4718711883085,264.119992494701,262.7620067779992,263.2044286427798,263.2044286427798,8780231,90.20426715006916,90.46512412038044,90.13258226696304,90.43232139220623,90.43232139220623,4826935
2021-05-07,182.70526583363895,183.1195255693317,182.24453270745042,183.07380899632432,183.07380899632432,2544653,271.05323777211845,272.4007530953941,270.31293683860326,270.6308521516027,270.6308521516027,14759137,91.38910928876808,92.58439368948709,90.52068318699187,91.71058184400144,91.71058184400144,3145719
2021-05-10,183.01432135114234,183.8361266048732,181.7823283783291,182.59804216400855,182.59804216400855,14884085,269.2794992200468,271.45889353624773,268.51394133806485,268.99731093060484,268.99731093060484,11424600,89.07452740761173,89.58322545012602,88.4053032181873,89.03124947031618,89.03124947031618,11031425
2021-05-11,183.11926547309724,183.5541344618781,182.41268798595726,182.63815454265867,182.63815454265867,7506761,272.08236677136125,273.4851604200334,269.44265704894354,272.20433576013806,272.20433576013806,9561678,87.72572269172431,87.99793475302236,86.89310728343739,87.72891550621503,87.72891550621503,4325901
2021-05-12,179.04344639682438,179.17458743998498,178.67465264170085,179.08573517473877,179.08573517473877,2393186,271.0222877183239,274.36115103704384,269.5271790427338,271.78200141819036,271.78200141819036,3202203,88.17619659279976,88.5100975060715,87.74650793908363,88.03623320966184,88.03623320966184,10102412
2021-05-13,178.36671535785516,180.42482813259645,178.3650326190301,179.12687784445188,179.12687784445188,7972872,271.1361067301178,273.4339869167198,269.3233447566026,270.5900101213137,270.5900101213137,9744200,86.11056482755944,86.74146715437718,85.513009924894,86.12580294213433,86.12580294213433,10467479
2021-05-14,177.98359552814162,178.39908253150347,177.91371017743134,178.2002235561067,178.2002235561067,5755490,272.42996405199506,273.33726272117457,268.98995150411787,271.6643988753539,271.6643988753539,4821505,83.9054959178856,84.21302399515248,82.98064083314111,83.70041311670768,83.70041311670768,10722465
2021-05-17,179.92282439760965,181.01733002338503,177.70350678216627,179.45731408219942,179.45731408219942,14923274,271.42009908037676,273.017786135277,269.90840820087453,271.93016845613516,271.93016845613516,8758672,83.02641318974923,83.37103368441882,82.71052739179397,83.18157898482362,83.18157898482362,14886262
2021-05-18,176.58785879182275,177.09225804136133,176.1598915908779,176.59593560553708,176.59593560553708,9071422,271.15776367907205,272.30564696512215,268.96923435094214,270.7592724409999,270.7592724409999,10248121,81.70642932412146,81.78963697966127,80.71658186504276,81.5029713683817,81.5029713683817,4887510
2021-05-19,178.1793596265062,178.8459360642979,176.99747685197792,178.5361828386183,178.5361828386183,5304299,269.9916083488428,272.3196659097752,269.0931557994534,270.6250673436064,270.6250673436064,13601022,81.72155810998197,82.32231481151581,81.50500187211742,81.72658277035364,81.72658277035364,10502290
2021-05-20,183.93041707141182,184.81547606609837,182.38705749576474,184.1162916446353,184.1162916446353,6959691,272.9517282635241,273.7345421629302,271.7981541577004,272.84071910182314,272.84071910182314,10945160,80.92099843045882,81.06711344476854,80.28730937953118,80.54150935766712,80.54150935766712,11890845
2021-05-21,184.13532720516463,185.61107200758477,182.8140125266488,183.82627111537016,183.82627111537016,8532930,275.6475224351422,278.3192336725304,273.7848614333814,275.42199562042344,275.42199562042344,11674014,78.82868989513206,78.8835927138496,77.96724655780412,78.69146661240501,78.69146661240501,12004528
2021-05-24,185.61621377312528,186.34400302502317,185.12951970469257,185.413470236775,185.413470236775,11151398,275.5395729378524,277.45325096357755,275.34728548664623,275.7746541592861,275.7746541592861,6635073,76.16900705454057,76.54069896912107,75.43042685382188,76.21529438161056,76.21529438161056,10333226
2021-05-25,187.99407957835083,189.49603544120336,186.62526378372203,188.0839581682414,188.0839581682414,3750093,279.04788667176905,280.1624085598182,278.28093774868296,278.9948377915399,278.9948377915399,4282583,76.30257069491253,76.33796647674608,76.08495900744312,76.30777075792037,76.30777075792037,14127119
2021-05-26,186.55058275573185,186.9218131420116,185.43081025219158,186.687545854134,186.687545854134,8216631,277.47460858041404,279.2643470412545,276.4595182685868,277.00469605698373,277.00469605698373,2896317,78.59757175328485,79.51651956053267,78.49037249401223,78.75652066529416,78.75652066529416,9948467
2021-05-27,187.48924782024648,189.08626331139533,186.11823159059796,187.63626389111744,187.63626389111744,3220682,288.1735942699124,289.3763722033766,288.12779370764946,288.23666996813864,288.23666996813864,12190866,80.68734043235969,81.19348644461506,80.01736870053467,80.62939045056638,80.62939045056638,8456689
2021-05-28,187.44965139696404,188.2410530174328,186.00676403577853,187.79610147017445,187.79610147017445,7243174,295.688607564513,298.50980655809656,294.101051673715,296.0884083427885,296.0884083427885,11578064,76.3545537222702,76.51769747304053,75.64471195707553,76.40103552864015,76.40103552864015,11365363
2021-05-31,188.88391473439563,190.1634013962716,186.4391828002673,188.27564294134228,188.27564294134228,7005332,299.56496043469264,302.00518832674874,297.8842427179552,300.29996213721233,300.29996213721233,10689097,78.89053606075052,79.02658601400837,78.30322042882217,78.77644125949072,78.77644125949072,10538087
2021-06-01,185.35826344358293,186.52722939671997,184.29511650797537,185.47783004600038,185.47783004600038,4895018,289.7284860028538,290.0767898528439,288.61610470477683,289.9550942401398,289.9550942401398,7705713,80.41454557485454,81.0897666367187,79.90430004108244,80.63031215433043,80.63031215433043,4568929
2021-06-02,186.1320427050537,187.8614787468859,185.04567927274488,185.68003862273994,185.68003862273994,8820399,292.57399709011037,293.78136433995684,291.7877703914181,293.2630018445843,293.2630018445843,3106331,83.1600147112009,83.51159785132198,82.52555092226508,83.21488207682698,83.21488207682698,9018416
2021-06-03,188.21173544806476,188.9407218809272,186.42402931523458,187.64081348496384,187.64081348496384,2607317,291.41250074064186,294.1552202687255,289.5123167496796,291.63261571936465,291.63261571936465,10135397,86.25364968070073,87.12352614759357,86.12160843734293,86.45414048881534,86.45414048881534,9396746
2021-06-04,193.58501919418555,193.71310508769056,193.06704636115043,193.19927331405816,193.19927331405816,7551252,286.3742429465591,288.2544594924936,285.9886137925862,286.6409580374334,286.6409580374334,13340399,84.15369372533404,84.79911721161479,83.33448369166646,84.33879062250459,84.33879062250459,3178189
2021-06-07,196.85172418519517,197.05954189096894,195.0851820912874,197.02180140826738,197.02180140826738,12489531,285.3742352509829,288.0862706793421,283.4384130972573,284.91603045875513,284.91603045875513,2174811,83.63941094024547,84.00184884113906,83.23380027182247,83.53815431545358,83.53815431545358,8429167
2021-06-08,205.79052580954317,207.49212238987022,205.3790156215333,205.62449221990445,205.62449221990445,7579123,280.64904330572733,280.8522958339107,278.4525324040053,280.6078079792473,280.6078079792473,8257137,89.05655295067437,89.91414996519715,88.29847928387704,88.8567130765877,88.8567130765877,10128942
2021-06-09,202.58235417551694,203.655231107112,201.91820243653203,202.59215785573568,202.59215785573568,3693675,284.75126198910027,285.59202035942707,282.8424749364819,283.30794417714213,283.30794417714213,8920881,93.88902562809464,94.69765045862549,93.44904661251005,94.32907933719996,94.32907933719996,11166030
2021-06-10,205.8754457535908,207.8471466072571,204.19602631501246,206.24821955315574,206.24821955315574,2974303,290.5157399333734,292.25497684762473,288.3274024112031,291.69042935124133,291.69042935124133,5361344,94.52121742017479,94.89987974246625,93.7296613198696,94.17054992314975,94.17054992314975,12428153
2021-06-11,207.26261566926027,207.74849229964252,205.89104506723393,207.1282477299444,207.1282477299444,14383025,296.35890352726506,298.0002585446063,293.920008993784,296.17327903828686,296.17327903828686,14473723,96.52285113765822,97.16547366055431,95.57614775286756,96.25255718148173,96.25255718148173,3801798
2021-06-14,215.8138165351605,217.07042427199633,214.9642966956117,216.32392556720777,216.32392556720777,7211276,310.7678045335382,312.2393887277181,310.5815718045019,311.0487165396383,311.0487165396383,4982402,98.40956252282957,99.47408552822479,97.43071970592987,98.67532986515445,98.67532986515445,14776860
2021-06-15,213.46248317168434,213.52674364483744,211.94842211224287,212.9566347602027,212.9566347602027,10709188,301.9273405763231,302.98151765145195,301.8706255601229,302.5057561579578,302.5057561579578,4457806,105.01765054386775,105.67528681462089,104.15328443499459,104.844270930241,104.844270930241,2874805
2021-06-16,209.3132399791962,211.5223245774405,207.52455914332697,209.5079219881497,209.5079219881497,5253507,299.8837418015515,301.8292208983434,296.96306786334395,299.9015976395201,299.9015976395201,7866419,106.11838031915602,106.95817547967795,105.27573762995468,106.2161386774061,106.2161386774061,6629461
2021-06-17,207.20540580060418,208.5892642068956,206.41785244440146,207.12207658930342,207.12207658930342,4876237,294.8991669205454,296.54275311978034,294.32888306871456,294.96088272597996,294.96088272597996,13156500,101.79562331235202,102.19530216126222,101.76751137472759,101.81559964844776,101.81559964844776,2029974
2021-06-18,198.56067193445764,200.4136502272391,196.7224315189979,198.4482359776932,198.4482359776932,5631047,302.28565639884346,303.1161446794401,299.155580056971,301.6354433049237,301.6354433049237,7533198,100.34182342719953,100.82295929619755,99.4089266328291,100.22114623147947,100.22114623147947,5023074
2021-06-21,196.3788621770225,197.00225072614037,196.20578478428428,196.4806017871006,196.4806017871006,6973064,300.64365907540474,302.0860612406375,298.89993642565486,300.5887965420071,300.5887965420071,10387926,111.41985918615673,111.63939540204665,110.97908747777106,111.3129996299337,111.3129996299337,11756476
2021-06-22,193.8425792068506,195.02785604176177,192.11139195522108,193.61539330460658,193.61539330460658,8848120,301.34636112655267,304.01486035834847,300.549383903622,301.76448695791584,301.76448695791584,7642957,106.39870886166376,107.24538473881641,106.26389973444297,106.52078086511678,106.52078086511678,6568455
2021-06-23,194.12937278779003,195.63235356072119,192.4840338836631,194.31393358297254,194.31393358297254,11425266,305.5615047473057,306.1887359648827,304.9605230688043,305.35739741146784,305.35739741146784,11017545,106.69143978809403,107.05129698597712,106.57052202055921,106.81475364137629,106.81475364137629,10337455
2021-06-24,196.09980892194585,196.7225232773832,195.4027570638546,195.75868090269722,195.75868090269722,2480674,297.3772773640112,298.38536182866073,295.90027201055995,297.5139264408774,297.5139264408774,2575607,115.45096739858688,115.57220353905126,114.66604534852871,115.57075105117546,115.57075105117546,6044399
2021-06-25,202.67460620524633,204.9452124405222,201.80240306544303,203.221670683899,203.221670683899,7320804,293.6726680346659,295.3539304286553,292.47637829098613,294.3352039489023,294.3352039489023,12139272,112.70840442879978,113.76083281519452,111.32954546089485,112.45137935368706,112.45137935368706,3157323
2021-06-28,207.2589114417153,209.22198797931776,206.86361173775916,207.20653809138878,207.20653809138878,6747924,299.6169092898069,302.0043515280886,297.52292840212266,299.76592015259024,299.76592015259024,4514731,101.45212203464853,102.14292368484415,100.7762529704584,101.83130437313477,101.83130437313477,4522076
2021-06-29,205.7348264257,207.5552815662108,203.4919826349833,204.94009782820214,204.94009782820214,8684601,297.09559818095244,299.6117679442179,294.2734329842316,296.9584377839019,296.9584377839019,11525030,92.83957637899326,93.05226167206877,92.59601346783315,92.8696501820847,92.8696501820847,7868413
2021-06-30,200.9777433533013,202.8689758661128,199.9018134899587,201.3806380741706,201.3806380741706,9911057,287.98869072762676,289.07264703057837,285.62837547862574,287.9470637005418,287.9470637005418,12656132,90.6652334283907,90.90834928795142,90.1972268553701,90.38097677781018,90.38097677781018,11601180
2021-07-01,203.2069076009943,204.0473190848661,201.9158866748812,203.48272638979304,203.48272638979304,10781664,283.6017972090306,284.4430193040885,282.6367290595191,283.4145661468883,283.4145661468883,6249112,85.01408725387445,85.2950143478564,84.44809677544815,84.89460598250878,84.89460598250878,9890969
2021-07-02,198.43566885947052,198.99449553623842,197.84242308393257,198.2319229769289,198.2319229769289,14671943,281.7988491532314,284.60498050739096,279.32202545880733,282.09588777810524,282.09588777810524,2923447,88.24634593531131,88.66511581641842,88.00397310532135,88.06124752371025,88.06124752371025,9567780
